customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel,age_group,tenure_group,monthly_charge_group,support_ticket_group,satisfaction_group,customer_status,estimated_annual_revenue,estimated_revenue_at_risk
TC-17158,Male,40,0,Married,No,Phoenix,AZ,2022-12-17,18,Month-to-month,Premium,DSL,Electronic check,Yes,97.14,1745.13,10,1570.62,Yes,No,No,No,No,No,Yes,1,1,285.9,9,36,No,,None,No,None,35–44,13–24 Months,High,1–2,High,Active,1165.68,0.0
TC-17159,Female,62,0,Single,Yes,Miami,FL,2019-02-28,64,Month-to-month,Standard,Fiber optic,Bank transfer,No,64.37,4123.29,10,3710.96,Yes,No,Yes,No,No,Yes,No,3,0,185.5,6,7,No,,None,No,None,55–64,49+ Months,Medium,3–5,Medium,Active,772.44,0.0
TC-17160,Female,40,0,Single,No,New York,NY,2023-11-10,7,Month-to-month,Premium,DSL,Electronic check,Yes,103.67,735.87,15,625.49,Yes,Yes,No,No,No,No,No,2,1,461.3,2,27,No,,None,Yes,None,35–44,7–12 Months,High,1–2,Low,Active,1244.04,0.0
TC-17161,Male,51,0,Single,Yes,Seattle,WA,2023-04-17,14,Month-to-month,Standard,DSL,Electronic check,Yes,63.74,884.6,0,884.6,Yes,No,No,Yes,No,No,No,1,0,140.0,7,43,No,,None,No,None,45–54,13–24 Months,Medium,1–2,Medium,Active,764.88,0.0
TC-17162,Female,33,0,Married,No,New York,NY,2023-10-23,8,One year,Basic,DSL,Electronic check,Yes,33.71,287.3,0,287.3,Yes,Yes,Yes,No,No,No,No,1,1,237.7,3,2,Yes,2024-06-19,Competitor offered higher speeds,Yes,Online Portal,25–34,7–12 Months,Low,1–2,Low,Churned,404.52,404.52
TC-17163,Female,80,1,Married,Yes,Phoenix,AZ,2022-10-18,20,One year,Standard,DSL,Bank transfer,Yes,69.69,1372.79,5,1304.15,No,No phone service,Yes,No,No,No,Yes,2,0,136.5,1,52,Yes,2024-06-09,Service dissatisfaction,No,Customer Service Call,65+,13–24 Months,Medium,1–2,Low,Churned,836.28,836.28
TC-17164,Female,68,1,Married,No,Seattle,WA,2019-11-21,55,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,68.51,3788.61,5,3599.18,Yes,Yes,No,No,No,No,No,1,0,294.5,2,27,Yes,2024-05-28,Competitor offered higher speeds,Yes,Online Portal,65+,49+ Months,Medium,1–2,Low,Churned,822.12,822.12
TC-17165,Male,49,0,Married,No,Seattle,WA,2022-05-24,25,One year,Standard,Fiber optic,Electronic check,No,67.6,1695.94,0,1695.94,Yes,Yes,No,Yes,No,No,Yes,0,1,173.8,2,11,Yes,2024-06-12,Competitor offered higher speeds,Yes,Email,45–54,25–48 Months,Medium,0,Low,Churned,811.2,811.2
TC-17166,Female,55,0,Single,No,Austin,TX,2024-01-25,5,One year,Premium,Fiber optic,Bank transfer,No,96.54,464.55,5,441.32,Yes,Yes,Yes,No,Yes,Yes,No,2,1,514.8,7,52,Yes,2024-06-23,Competitor offered higher speeds,Yes,Email,55–64,0–6 Months,High,1–2,Medium,Churned,1158.48,1158.48
TC-17167,Female,73,1,Single,No,New York,NY,2024-03-29,3,One year,Basic,DSL,Bank transfer,Yes,39.88,143.23,10,128.91,Yes,No,No,Yes,No,No,No,1,2,189.0,6,43,No,,None,No,None,65+,0–6 Months,Low,1–2,Medium,Active,478.56,0.0
TC-17168,Male,34,0,Single,No,Austin,TX,2024-05-23,1,One year,Basic,Fiber optic,Electronic check,No,35.38,41.61,10,37.45,Yes,No,Yes,No,Yes,No,No,0,1,495.3,3,19,No,,None,No,None,25–34,0–6 Months,Low,0,Low,Active,424.56,0.0
TC-17169,Male,56,0,Married,No,Dallas,TX,2020-10-30,44,One year,Standard,Fiber optic,Bank transfer,Yes,74.9,3310.61,0,3310.61,Yes,Yes,Yes,No,No,Yes,No,2,2,203.4,2,17,No,,None,Yes,None,55–64,25–48 Months,Medium,1–2,Low,Active,898.8,0.0
TC-17170,Female,58,0,Married,Yes,Los Angeles,CA,2023-03-20,15,Month-to-month,Standard,Fiber optic,Electronic check,No,74.19,1081.31,5,1027.24,Yes,Yes,No,No,Yes,Yes,Yes,0,0,390.2,5,50,No,,None,No,None,55–64,13–24 Months,Medium,0,Medium,Active,890.28,0.0
TC-17171,Female,65,1,Married,No,Austin,TX,2023-05-20,13,Two year,Standard,DSL,Electronic check,No,56.08,717.37,5,681.5,Yes,Yes,No,No,Yes,No,No,1,0,344.6,1,42,No,,None,No,None,65+,13–24 Months,Medium,1–2,Low,Active,672.96,0.0
TC-17172,Male,45,0,Single,No,Miami,FL,2023-11-20,7,Two year,Basic,DSL,Credit card,No,29.24,201.02,5,190.97,No,No phone service,No,No,No,No,No,3,1,182.0,7,19,No,,None,No,None,45–54,7–12 Months,Low,3–5,Medium,Active,350.88,0.0
TC-17173,Female,67,1,Married,Yes,Seattle,WA,2023-05-31,13,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,65.76,855.69,0,855.69,Yes,Yes,Yes,No,No,No,No,1,0,128.9,5,43,Yes,2024-06-24,Customer moved,No,Email,65+,13–24 Months,Medium,1–2,Medium,Churned,789.12,789.12
TC-17174,Male,18,0,Married,Yes,Atlanta,GA,2023-08-23,10,Two year,Basic,DSL,Bank transfer,Yes,19.99,212.48,5,201.86,Yes,No,Yes,No,Yes,No,Yes,1,2,154.5,7,17,Yes,2024-06-18,Customer moved,No,Customer Service Call,Under 25,7–12 Months,Low,1–2,Medium,Churned,239.88,239.88
TC-17175,Female,67,1,Married,No,Seattle,WA,2021-10-23,32,One year,Standard,Fiber optic,Credit card,Yes,72.32,2327.64,0,2327.64,Yes,Yes,Yes,No,No,No,Yes,0,0,216.8,8,3,No,,None,No,None,65+,25–48 Months,Medium,0,High,Active,867.84,0.0
TC-17176,Male,36,0,Married,No,Miami,FL,2022-01-25,29,Month-to-month,Standard,Fiber optic,Electronic check,No,69.32,1975.42,10,1777.88,Yes,No,No,No,No,Yes,No,0,0,557.7,4,42,No,,None,Yes,None,35–44,25–48 Months,Medium,0,Low,Active,831.84,0.0
TC-17177,Female,76,1,Single,No,Chicago,IL,2023-04-17,14,Two year,Standard,DSL,Electronic check,No,70.36,975.75,0,975.75,Yes,No,Yes,Yes,Yes,No,No,0,0,154.2,6,54,No,,None,No,None,65+,13–24 Months,Medium,0,Medium,Active,844.32,0.0
TC-17178,Male,84,1,Married,No,Atlanta,GA,2022-05-30,25,Month-to-month,Standard,DSL,Credit card,Yes,64.81,1613.55,0,1613.55,Yes,Yes,No,No,No,Yes,No,2,0,388.4,3,33,Yes,2024-06-18,Competitor offered higher speeds,Yes,Customer Service Call,65+,25–48 Months,Medium,1–2,Low,Churned,777.72,777.72
TC-17179,Female,58,0,Married,Yes,Austin,TX,2022-09-15,21,Month-to-month,Standard,Fiber optic,Electronic check,Yes,70.26,1481.37,0,1481.37,Yes,No,Yes,No,Yes,No,No,0,0,115.0,2,55,No,,None,Yes,None,55–64,13–24 Months,Medium,0,Low,Active,843.12,0.0
TC-17180,Male,27,0,Single,No,Austin,TX,2022-06-25,24,Two year,Basic,DSL,Bank transfer,Yes,34.32,837.92,5,796.02,Yes,No,Yes,Yes,No,Yes,Yes,2,3,631.0,2,57,No,,None,No,None,25–34,13–24 Months,Low,1–2,Low,Active,411.84,0.0
TC-17181,Male,45,0,Single,No,Phoenix,AZ,2021-08-12,34,Month-to-month,Premium,Fiber optic,Electronic check,No,105.41,3596.72,0,3596.72,Yes,Yes,No,Yes,No,No,No,2,1,349.9,6,9,No,,None,No,None,45–54,25–48 Months,High,1–2,Medium,Active,1264.92,0.0
TC-17182,Female,51,0,Married,No,Dallas,TX,2024-04-19,2,One year,Basic,Fiber optic,Electronic check,Yes,39.76,92.8,0,92.8,No,No phone service,No,Yes,No,No,No,1,1,182.1,10,13,No,,None,No,None,45–54,0–6 Months,Low,1–2,High,Active,477.12,0.0
TC-17183,Female,56,0,Married,No,Miami,FL,2020-12-25,42,One year,Standard,DSL,Electronic check,Yes,77.0,3229.3,0,3229.3,Yes,Yes,Yes,No,Yes,Yes,No,2,1,120.5,7,38,No,,None,No,None,55–64,25–48 Months,Medium,1–2,Medium,Active,924.0,0.0
TC-17184,Male,73,1,Married,Yes,Dallas,TX,2023-11-10,7,Month-to-month,Standard,Fiber optic,Mailed check,Yes,70.88,505.29,0,505.29,Yes,No,No,No,No,No,No,1,0,252.9,10,11,No,,None,No,None,65+,7–12 Months,Medium,1–2,High,Active,850.56,0.0
TC-17185,Male,69,1,Married,No,New York,NY,2023-07-17,11,Month-to-month,Standard,Fiber optic,Credit card,Yes,66.24,702.02,20,561.62,Yes,Yes,Yes,No,Yes,Yes,No,1,0,894.7,8,27,No,,None,No,None,65+,7–12 Months,Medium,1–2,High,Active,794.88,0.0
TC-17186,Female,20,0,Single,Yes,Atlanta,GA,2023-11-27,7,One year,Basic,DSL,Electronic check,Yes,43.91,315.58,0,315.58,Yes,Yes,No,No,No,No,No,2,0,78.6,4,29,No,,None,No,None,Under 25,7–12 Months,Medium,1–2,Low,Active,526.92,0.0
TC-17187,Male,40,0,Married,Yes,Phoenix,AZ,2020-12-26,42,Month-to-month,Basic,Fiber optic,Mailed check,No,34.33,1465.12,5,1391.86,Yes,No,No,No,Yes,Yes,No,3,1,403.6,5,45,No,,None,Yes,None,35–44,25–48 Months,Low,3–5,Medium,Active,411.96,0.0
TC-17188,Female,34,0,Single,No,Seattle,WA,2020-06-14,48,One year,Standard,Fiber optic,Credit card,Yes,68.52,3265.51,10,2938.96,Yes,Yes,No,No,No,No,No,0,1,178.8,4,6,No,,None,No,None,25–34,25–48 Months,Medium,0,Low,Active,822.24,0.0
TC-17189,Female,43,0,Married,No,Chicago,IL,2024-03-18,3,Month-to-month,Standard,Fiber optic,Electronic check,No,69.15,206.89,0,206.89,Yes,Yes,Yes,No,Yes,No,No,3,1,510.3,6,14,No,,None,Yes,None,35–44,0–6 Months,Medium,3–5,Medium,Active,829.8,0.0
TC-17190,Female,35,0,Single,No,Dallas,TX,2023-01-24,17,Two year,Basic,Fiber optic,Electronic check,No,28.63,504.99,15,429.24,Yes,No,Yes,No,No,No,Yes,3,0,242.6,7,46,No,,None,No,None,35–44,13–24 Months,Low,3–5,Medium,Active,343.56,0.0
TC-17191,Female,63,0,Single,No,Miami,FL,2023-07-13,11,Month-to-month,Standard,DSL,Electronic check,No,77.29,861.27,10,775.14,Yes,Yes,No,Yes,Yes,No,No,2,0,68.6,5,3,Yes,2024-06-07,Competitor offered higher speeds,Yes,Online Portal,55–64,7–12 Months,Medium,1–2,Medium,Churned,927.48,927.48
TC-17192,Female,48,0,Single,No,Denver,CO,2024-02-10,4,Month-to-month,Basic,DSL,Electronic check,Yes,42.7,190.0,0,190.0,Yes,Yes,No,No,No,No,No,0,1,345.7,7,26,No,,None,No,None,45–54,0–6 Months,Medium,0,Medium,Active,512.4,0.0
TC-17193,Male,26,0,Single,No,Dallas,TX,2022-11-27,19,One year,Standard,DSL,Electronic check,No,62.87,1198.69,10,1078.82,Yes,No,No,No,No,No,No,1,1,184.4,7,22,No,,None,No,None,25–34,13–24 Months,Medium,1–2,Medium,Active,754.44,0.0
TC-17194,Female,52,0,Single,No,Atlanta,GA,2023-08-17,10,Two year,Standard,DSL,Electronic check,No,56.6,588.05,0,588.05,Yes,Yes,Yes,Yes,Yes,No,No,2,2,72.3,6,37,No,,None,Yes,None,45–54,7–12 Months,Medium,1–2,Medium,Active,679.2,0.0
TC-17195,Female,77,1,Married,Yes,Los Angeles,CA,2021-12-23,30,Two year,Basic,Fiber optic,Credit card,No,34.39,1040.52,0,1040.52,Yes,Yes,Yes,No,No,No,No,1,1,67.9,10,18,No,,None,No,None,65+,25–48 Months,Low,1–2,High,Active,412.68,0.0
TC-17196,Male,80,1,Single,No,Dallas,TX,2020-11-27,43,Month-to-month,Standard,Fiber optic,Mailed check,Yes,71.56,3075.0,20,2460.0,Yes,Yes,Yes,Yes,Yes,No,No,2,1,335.0,7,11,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,858.72,0.0
TC-17197,Female,69,1,Single,No,Phoenix,AZ,2024-05-30,1,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,35.41,39.35,0,39.35,Yes,Yes,Yes,No,No,No,Yes,2,1,169.9,3,39,Yes,2024-06-29,Service dissatisfaction,No,Email,65+,0–6 Months,Low,1–2,Low,Churned,424.92,424.92
TC-17198,Male,65,1,Single,No,Denver,CO,2022-11-28,19,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,70.35,1349.85,15,1147.37,Yes,No,Yes,Yes,No,No,No,2,2,227.8,3,47,Yes,2024-06-20,Competitor offered higher speeds,Yes,Customer Service Call,65+,13–24 Months,Medium,1–2,Low,Churned,844.2,844.2
TC-17199,Female,78,1,Married,No,Denver,CO,2022-10-29,20,Two year,Standard,Fiber optic,Bank transfer,Yes,72.01,1438.52,10,1294.67,Yes,Yes,No,No,Yes,No,Yes,3,1,68.7,8,16,No,,None,Yes,None,65+,13–24 Months,Medium,3–5,High,Active,864.12,0.0
TC-17200,Male,41,0,Single,No,Denver,CO,2023-09-13,9,One year,Standard,DSL,Mailed check,No,56.28,502.98,10,452.68,Yes,Yes,Yes,Yes,No,No,No,2,0,125.7,7,23,No,,None,No,None,35–44,7–12 Months,Medium,1–2,Medium,Active,675.36,0.0
TC-17201,Male,75,1,Married,No,Los Angeles,CA,2021-04-23,38,One year,Basic,Fiber optic,Electronic check,Yes,38.41,1459.48,20,1167.58,Yes,No,Yes,No,Yes,Yes,No,2,0,275.6,8,41,No,,None,No,None,65+,25–48 Months,Low,1–2,High,Active,460.92,0.0
TC-17202,Female,81,1,Single,No,Dallas,TX,2019-09-17,57,Month-to-month,Premium,DSL,Electronic check,No,96.68,5484.83,15,4662.11,Yes,No,Yes,No,No,Yes,No,2,0,39.1,10,4,No,,None,No,None,65+,49+ Months,High,1–2,High,Active,1160.16,0.0
TC-17203,Male,47,0,Single,No,Dallas,TX,2021-08-31,34,Month-to-month,Standard,Fiber optic,Credit card,Yes,68.63,2313.17,15,1966.19,Yes,Yes,Yes,Yes,No,No,No,1,0,187.5,3,10,Yes,2024-06-16,Competitor offered higher speeds,Yes,Online Portal,45–54,25–48 Months,Medium,1–2,Low,Churned,823.56,823.56
TC-17204,Male,46,0,Single,No,Los Angeles,CA,2023-01-15,17,Month-to-month,Standard,Fiber optic,Electronic check,Yes,75.07,1257.12,0,1257.12,Yes,Yes,No,Yes,No,Yes,No,0,0,297.5,9,32,No,,None,No,None,45–54,13–24 Months,Medium,0,High,Active,900.84,0.0
TC-17205,Male,27,0,Married,No,Atlanta,GA,2024-05-27,1,Month-to-month,Basic,Fiber optic,Electronic check,No,42.39,50.23,0,50.23,Yes,Yes,No,No,No,Yes,No,4,2,172.3,4,35,Yes,2024-06-26,Competitor offered higher speeds,No,Customer Service Call,25–34,0–6 Months,Medium,3–5,Low,Churned,508.68,508.68
TC-17206,Male,56,0,Married,Yes,Denver,CO,2023-05-12,13,One year,Standard,Fiber optic,Bank transfer,Yes,73.82,985.74,0,985.74,Yes,Yes,Yes,No,Yes,No,Yes,0,0,609.7,8,13,No,,None,No,None,55–64,13–24 Months,Medium,0,High,Active,885.84,0.0
TC-17207,Male,72,1,Single,No,Phoenix,AZ,2022-02-09,28,One year,Standard,DSL,Credit card,Yes,69.85,1944.95,0,1944.95,Yes,Yes,No,Yes,No,No,No,1,2,210.7,6,50,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,838.2,0.0
TC-17208,Male,45,0,Single,No,Los Angeles,CA,2024-03-01,4,Two year,Standard,DSL,Mailed check,No,75.11,300.23,0,300.23,Yes,Yes,Yes,No,Yes,No,No,5,1,265.4,4,1,Yes,2024-06-29,Price too high,No,In-Person Store,45–54,0–6 Months,Medium,3–5,Low,Churned,901.32,901.32
TC-17209,Female,35,0,Single,No,Denver,CO,2021-07-30,35,Month-to-month,Premium,DSL,Electronic check,Yes,107.45,3764.88,5,3576.64,Yes,Yes,No,Yes,Yes,No,No,2,0,345.2,4,46,No,,None,Yes,None,35–44,25–48 Months,High,1–2,Low,Active,1289.4,0.0
TC-17210,Female,58,0,Married,No,Chicago,IL,2022-08-19,22,Month-to-month,Basic,Fiber optic,Mailed check,No,33.21,697.88,10,628.09,Yes,No,Yes,No,No,No,Yes,1,0,235.3,9,41,Yes,2024-06-09,Service dissatisfaction,No,Email,55–64,13–24 Months,Low,1–2,High,Churned,398.52,398.52
TC-17211,Male,82,1,Single,No,Seattle,WA,2023-09-23,9,Two year,Basic,DSL,Electronic check,No,34.71,316.86,5,301.02,Yes,Yes,No,Yes,No,No,No,3,0,132.5,10,25,No,,None,No,None,65+,7–12 Months,Low,3–5,High,Active,416.52,0.0
TC-17212,Male,63,0,Single,No,Chicago,IL,2020-09-26,45,One year,Standard,DSL,Mailed check,Yes,60.4,2736.42,10,2462.78,Yes,No,Yes,Yes,Yes,Yes,No,1,2,47.0,7,58,No,,None,No,None,55–64,25–48 Months,Medium,1–2,Medium,Active,724.8,0.0
TC-17213,Female,77,1,Married,No,Seattle,WA,2022-06-21,24,Month-to-month,Basic,Fiber optic,Electronic check,Yes,48.63,1167.12,5,1108.76,Yes,No,No,No,No,Yes,Yes,5,0,229.4,7,19,Yes,2024-06-10,Poor tech support,No,Customer Service Call,65+,13–24 Months,Medium,3–5,Medium,Churned,583.56,583.56
TC-17214,Male,26,0,Single,No,New York,NY,2023-10-19,8,Month-to-month,Standard,DSL,Mailed check,Yes,64.46,513.6,10,462.24,Yes,No,Yes,No,Yes,Yes,Yes,2,1,125.7,4,28,No,,None,No,None,25–34,7–12 Months,Medium,1–2,Low,Active,773.52,0.0
TC-17215,Female,62,0,Single,No,New York,NY,2024-01-12,5,Month-to-month,Standard,DSL,Mailed check,Yes,48.2,252.52,10,227.27,Yes,No,No,No,No,No,No,0,0,92.9,4,43,No,,None,Yes,None,55–64,0–6 Months,Medium,0,Low,Active,578.4,0.0
TC-17216,Female,77,1,Single,Yes,Atlanta,GA,2024-03-01,4,One year,Standard,Fiber optic,Electronic check,Yes,66.21,250.95,10,225.86,Yes,No,No,No,Yes,No,No,4,2,22.0,8,6,Yes,2024-06-29,Competitor offered higher speeds,No,Customer Service Call,65+,0–6 Months,Medium,3–5,High,Churned,794.52,794.52
TC-17217,Female,45,0,Single,Yes,Chicago,IL,2018-06-16,72,Month-to-month,Standard,Fiber optic,Credit card,Yes,67.56,4863.67,0,4863.67,Yes,No,Yes,No,Yes,No,Yes,0,1,221.1,5,33,No,,None,No,None,45–54,49+ Months,Medium,0,Medium,Active,810.72,0.0
TC-17218,Male,20,0,Single,No,Denver,CO,2020-06-16,48,Two year,Standard,DSL,Bank transfer,Yes,70.76,3409.97,10,3068.97,Yes,Yes,No,No,No,Yes,No,1,1,339.9,8,40,No,,None,Yes,None,Under 25,25–48 Months,Medium,1–2,High,Active,849.12,0.0
TC-17219,Male,68,1,Single,No,Chicago,IL,2022-03-17,27,Month-to-month,Standard,Fiber optic,Electronic check,Yes,73.87,1964.96,5,1866.71,Yes,No,Yes,No,No,No,No,2,0,274.1,6,56,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,886.44,0.0
TC-17220,Female,25,0,Married,No,Chicago,IL,2023-03-19,15,Month-to-month,Standard,Fiber optic,Credit card,Yes,69.08,1040.17,20,832.14,Yes,Yes,Yes,No,No,No,Yes,3,0,215.6,9,24,No,,None,No,None,25–34,13–24 Months,Medium,3–5,High,Active,828.96,0.0
TC-17221,Male,76,1,Married,No,Denver,CO,2020-09-18,45,Two year,Standard,Fiber optic,Bank transfer,No,78.65,3531.07,0,3531.07,Yes,Yes,Yes,No,No,No,Yes,1,2,125.8,1,15,Yes,2024-05-30,Poor tech support,Yes,Online Portal,65+,25–48 Months,Medium,1–2,Low,Churned,943.8,943.8
TC-17222,Male,78,1,Married,Yes,Dallas,TX,2022-01-28,29,Two year,Basic,Fiber optic,Bank transfer,No,39.77,1168.22,20,934.58,No,No phone service,Yes,Yes,No,Yes,Yes,4,0,34.1,5,39,No,,None,No,None,65+,25–48 Months,Low,3–5,Medium,Active,477.24,0.0
TC-17223,Male,75,1,Married,No,Atlanta,GA,2022-11-13,19,Month-to-month,Premium,Fiber optic,Bank transfer,Yes,96.56,1862.17,0,1862.17,Yes,No,Yes,No,Yes,No,No,2,1,270.9,5,54,No,,None,No,None,65+,13–24 Months,High,1–2,Medium,Active,1158.72,0.0
TC-17224,Female,29,0,Married,No,New York,NY,2021-06-24,36,Month-to-month,Standard,DSL,Electronic check,Yes,65.23,2326.96,5,2210.61,No,No phone service,No,No,Yes,No,No,0,1,25.5,5,21,No,,None,No,None,25–34,25–48 Months,Medium,0,Medium,Active,782.76,0.0
TC-17225,Male,26,0,Single,Yes,Austin,TX,2024-03-31,3,One year,Premium,DSL,Credit card,No,82.83,226.23,5,214.92,Yes,No,Yes,Yes,No,No,Yes,1,0,136.9,1,46,No,,None,No,None,25–34,0–6 Months,High,1–2,Low,Active,993.96,0.0
TC-17226,Female,66,1,Single,No,Austin,TX,2020-05-19,49,Month-to-month,Standard,DSL,Electronic check,Yes,55.95,2731.02,15,2321.37,Yes,Yes,No,Yes,Yes,No,No,1,2,404.0,6,55,No,,None,No,None,65+,49+ Months,Medium,1–2,Medium,Active,671.4,0.0
TC-17227,Male,34,0,Single,Yes,Austin,TX,2024-03-16,3,Month-to-month,Standard,DSL,Electronic check,Yes,54.37,171.97,10,154.77,Yes,No,No,Yes,Yes,No,No,3,2,26.1,1,54,No,,None,Yes,None,25–34,0–6 Months,Medium,3–5,Low,Active,652.44,0.0
TC-17228,Female,71,1,Married,No,Dallas,TX,2019-10-28,56,Month-to-month,Basic,Fiber optic,Mailed check,Yes,38.04,2129.22,0,2129.22,Yes,No,No,Yes,No,No,No,1,0,123.0,5,47,Yes,2024-06-03,Competitor offered higher speeds,No,Email,65+,49+ Months,Low,1–2,Medium,Churned,456.48,456.48
TC-17229,Male,61,0,Married,No,Atlanta,GA,2024-01-12,5,Month-to-month,Premium,Fiber optic,Electronic check,No,98.43,515.54,5,489.76,Yes,No,No,Yes,Yes,No,No,1,0,266.9,5,37,No,,None,Yes,None,55–64,0–6 Months,High,1–2,Medium,Active,1181.16,0.0
TC-17230,Male,49,0,Single,Yes,Los Angeles,CA,2023-07-15,11,Month-to-month,Basic,Fiber optic,Mailed check,No,36.06,376.06,10,338.45,Yes,No,No,No,Yes,No,Yes,0,1,143.8,4,40,No,,None,No,None,45–54,7–12 Months,Low,0,Low,Active,432.72,0.0
TC-17231,Male,52,0,Single,Yes,Atlanta,GA,2021-08-20,34,Month-to-month,Standard,DSL,Mailed check,Yes,56.14,1895.44,0,1895.44,Yes,Yes,No,Yes,No,No,Yes,2,0,144.0,6,49,No,,None,No,None,45–54,25–48 Months,Medium,1–2,Medium,Active,673.68,0.0
TC-17232,Male,66,1,Married,No,Denver,CO,2024-04-21,2,Month-to-month,Premium,Fiber optic,Credit card,Yes,109.97,247.84,5,235.45,Yes,Yes,No,No,Yes,No,No,1,3,191.9,7,43,No,,None,No,None,65+,0–6 Months,High,1–2,Medium,Active,1319.64,0.0
TC-17233,Female,71,1,Single,No,New York,NY,2018-06-23,72,Month-to-month,Premium,Fiber optic,Electronic check,Yes,98.44,7085.58,0,7085.58,Yes,No,No,No,Yes,No,Yes,3,2,41.3,5,7,No,,None,Yes,None,65+,49+ Months,High,3–5,Medium,Active,1181.28,0.0
TC-17234,Male,33,0,Married,No,Phoenix,AZ,2021-09-18,33,One year,Basic,Fiber optic,Electronic check,No,41.88,1412.86,0,1412.86,Yes,Yes,No,No,Yes,Yes,Yes,3,2,75.1,5,21,No,,None,No,None,25–34,25–48 Months,Medium,3–5,Medium,Active,502.56,0.0
TC-17235,Female,29,0,Married,No,Atlanta,GA,2023-11-29,7,Two year,Basic,DSL,Mailed check,Yes,37.58,274.79,0,274.79,Yes,Yes,Yes,No,No,No,No,4,1,368.1,4,39,No,,None,No,None,25–34,7–12 Months,Low,3–5,Low,Active,450.96,0.0
TC-17236,Female,25,0,Single,No,Denver,CO,2020-02-10,52,Month-to-month,Basic,DSL,Electronic check,Yes,48.51,2525.09,0,2525.09,Yes,Yes,No,Yes,Yes,No,Yes,2,0,110.9,5,52,Yes,2024-05-19,Service dissatisfaction,No,Customer Service Call,25–34,49+ Months,Medium,1–2,Medium,Churned,582.12,582.12
TC-17237,Female,38,0,Single,No,Los Angeles,CA,2024-05-11,1,One year,Standard,DSL,Bank transfer,No,52.14,61.33,0,61.33,No,No phone service,No,No,Yes,No,No,1,2,37.9,2,3,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Low,Active,625.68,0.0
TC-17238,Female,65,1,Single,No,Los Angeles,CA,2024-05-29,1,Two year,Standard,DSL,Mailed check,Yes,67.96,41.15,5,39.09,Yes,Yes,No,No,No,No,No,2,2,431.0,7,38,No,,None,No,None,65+,0–6 Months,Medium,1–2,Medium,Active,815.52,0.0
TC-17239,Male,25,0,Single,No,Dallas,TX,2023-09-20,9,Month-to-month,Basic,DSL,Bank transfer,Yes,32.04,307.19,0,307.19,Yes,Yes,Yes,No,No,No,Yes,1,1,601.4,1,7,No,,None,No,None,25–34,7–12 Months,Low,1–2,Low,Active,384.48,0.0
TC-17240,Female,45,0,Married,No,Denver,CO,2024-04-14,2,Month-to-month,Basic,DSL,Electronic check,No,30.64,66.26,0,66.26,Yes,Yes,Yes,No,Yes,Yes,No,3,0,57.7,7,32,No,,None,No,None,45–54,0–6 Months,Low,3–5,Medium,Active,367.68,0.0
TC-17241,Male,27,0,Single,Yes,Los Angeles,CA,2021-01-20,41,Month-to-month,Standard,Fiber optic,Bank transfer,No,68.92,2795.65,0,2795.65,Yes,No,No,No,Yes,No,No,3,1,195.7,6,26,Yes,2024-06-03,Customer moved,No,Customer Service Call,25–34,25–48 Months,Medium,3–5,Medium,Churned,827.04,827.04
TC-17242,Male,69,1,Single,No,Phoenix,AZ,2023-07-30,11,Month-to-month,Basic,Fiber optic,Electronic check,No,37.22,409.99,5,389.49,Yes,Yes,No,No,Yes,No,Yes,2,0,215.5,6,31,Yes,2024-06-24,Competitor offered higher speeds,Yes,Email,65+,7–12 Months,Low,1–2,Medium,Churned,446.64,446.64
TC-17243,Female,32,0,Married,No,Dallas,TX,2022-07-18,23,Month-to-month,Premium,Fiber optic,Bank transfer,No,102.51,2354.09,0,2354.09,Yes,Yes,Yes,Yes,No,No,No,1,0,398.9,5,53,No,,None,No,None,25–34,13–24 Months,High,1–2,Medium,Active,1230.12,0.0
TC-17244,Male,21,0,Married,No,Dallas,TX,2021-01-21,41,One year,Standard,DSL,Electronic check,Yes,57.62,2379.45,0,2379.45,Yes,No,No,No,No,No,Yes,0,0,90.7,8,39,No,,None,No,None,Under 25,25–48 Months,Medium,0,High,Active,691.44,0.0
TC-17245,Male,79,1,Single,No,Miami,FL,2024-03-11,3,Month-to-month,Premium,DSL,Credit card,Yes,100.99,292.67,0,292.67,Yes,No,Yes,Yes,No,No,Yes,3,2,106.0,5,52,No,,None,No,None,65+,0–6 Months,High,3–5,Medium,Active,1211.88,0.0
TC-17246,Female,21,0,Single,No,New York,NY,2018-06-26,72,Month-to-month,Premium,DSL,Credit card,Yes,102.42,7380.53,10,6642.48,Yes,Yes,No,No,No,Yes,No,0,0,307.5,2,39,No,,None,Yes,None,Under 25,49+ Months,High,0,Low,Active,1229.04,0.0
