customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel
TC-17912,Female,64,0,Single,No,Phoenix,AZ,2021-09-19,33,One year,Basic,Fiber optic,Electronic check,No,41.33,1361.95,15,1198.45,Yes,Yes,No,No,Yes,No,Yes,1,0,169.5,6.0,19,No,,,No,
TC-17913,Male,20,0,Married,No,Atlanta,GA,2023-08-28,10,Two year,Basic,None,Credit card,No,19.99,204.73,20,231.89,Yes,No,Yes,No,Yes,No,Yes,5,0,466.9,6.0,17,No,,,No,
TC-17914,Male,82,1,Single,No,Chicago,IL,2023-12-14,6,Month-to-month,Basic,DSL,Bank transfer,Yes,39.85,251.96,0,272.87,Yes,No,No,No,Yes,Yes,No,2,0,159.1,4.0,33,Yes,2024-06-11,Lack of features,No,Online Portal
TC-17915,Male,32,0,Married,No,New York,NY,2022-10-13,20,Two year,Basic,DSL,Credit card,Yes,33.35,676.03,0,726.29,Yes,No,Yes,No,No,Yes,Yes,1,2,195.4,7.0,3,No,,,No,
TC-17916,Female,51,0,Single,Yes,Denver,CO,2024-05-20,1,Month-to-month,Standard,DSL,Mailed check,No,68.32,62.49,0,102.8,Yes,No,No,No,Yes,No,Yes,0,2,156.2,,39,Yes,2024-06-19,Poor tech support,No,In-Person Store
TC-17917,Male,67,1,Single,No,Los Angeles,CA,2018-06-28,72,Two year,Premium,DSL,Bank transfer,No,95.72,6893.35,5,6609.2,Yes,Yes,Yes,Yes,Yes,No,No,1,0,292.0,5.0,28,No,,,No,
TC-17918,Male,50,0,Married,No,Chicago,IL,2018-10-31,68,Month-to-month,Standard,DSL,Mailed check,No,69.51,4724.81,15,4081.3,Yes,Yes,Yes,No,No,No,No,1,0,242.1,9.0,46,No,,,No,
TC-17919,Male,20,0,Married,No,New York,NY,2021-05-28,37,Two year,Basic,None,Electronic check,Yes,22.76,832.47,5,867.32,Yes,Yes,No,No,No,No,No,6,0,889.6,8.0,29,No,,,No,
TC-17920,Female,19,0,MARRIED,No,Denver,CO,2024-05-15,1,One year,Standard,None,Bank transfer,No,56.03,71.69,10,117.3,Yes,No,No,No,No,Yes,No,0,3,270.0,7.0,13,No,,,Yes,
TC-17921,Female,21,0, single ,No,Dallas,TX,2024-05-22,1,One year,Premium,Fiber optic,Mailed check,Yes,103.74,123.4,0,186.81,No,No phone service,No,No,No,No,No,3,0,134.5,7.0,47,Yes,2024-06-21,Price too high,Yes,Customer Service Call
TC-17922,Male,33,0,Married,No,Los Angeles,CA,2022-05-21,25,Month-to-month,Premium,dsl,Electronic check,Yes,102.8,2605.5,0,2632.59,Yes,Yes,Yes,No,Yes,No,No,0,2,138.0,8.0,45,Yes,2024-06-09,Price too high,No,In-Person Store
TC-17923,Male,71,1,Single,No,Miami,FL,2021-04-16,38,One year,Basic,Fiber optic,Credit card,Yes,49.28,1861.75,20,1524.13,Yes,No,No,Yes,Yes,No,Yes,1,0,336.2,6.0,14,No,,,No,
TC-17924,Female ,50,0,Single,No,Chicago,IL,2024-05-18,1,One year,Standard,DSL,Electronic check,Yes,67.65,83.88,0,160.04,Yes,No,Yes,Yes,Yes,No,No,0,1,88.0,5.0,12,No,,,No,
TC-17925,Male,26,0,Married,No,Atlanta,GA,2022-11-20,19,One year,Standard,Fiber optic,Credit card,No,76.99,1468.54,15,1277.24,Yes,Yes,Yes,No,No,No,No,4,0,329.8,8.0,42,Yes,2024-06-12,Price too high,No,Email
TC-17926,Female,74,1,Single,Yes,Atlanta,GA,2022-02-24,28,One year,Standard,Fiber optic,Bank transfer,Yes,64.94,1814.31,15,1638.13,Yes,No,No,Yes,No,No,No,1,0,45.4,2.0,17,No,,,Yes,
TC-17927,Female,57,0,Married,No,Seattle,WA,2024-02-27,4,Month-to-month,Standard,DSL,Credit card,Yes,61.22,258.04,0,298.66,Yes,Yes,No,Yes,No,No,No,4,2,162.9,1.0,19,Yes,2024-06-26,Service dissatisfaction,Yes,In-Person Store
TC-17928,Female,69,1,Married,Yes,Phoenix,AZ,2024-02-24,4,Month-to-month,Standard,dsl,Electronic check,Yes,72.65,291.53,0,342.32,Yes,No,Yes,Yes,Yes,No,No,2,0,319.6,6.0,53,No,,,No,
TC-17929,Male,33,0,Married,No,Atlanta,GA,2019-02-26,64,Two year,Basic,Fiber optic,Mailed check,Yes,47.52,3039.99,10,2795.63,Yes,Yes,No,No,No,No,No,2,3,125.0,4.0,24,No,,,No,
TC-17930,Female,25,0,Married,No,Chicago,IL,2023-06-15,12,Two year,Basic,Fiber optic,Credit card,Yes,35.95,430.62,0,461.51,Yes,No,Yes,No,No,Yes,Yes,0,1,197.6,4.0,27,No,,,No,
TC-17931,Female,77,1,Single,No,Atlanta,GA,2023-11-23,7,Month-to-month,Standard, Fiber Optic,Credit card,No,72.63,497.86,5,532.15,Yes,No,No,No,No,No,Yes,2,0,242.5,6.0,56,No,,,No,
TC-17932,Female,53,0,Married,No,Phoenix,AZ,2024-05-25,1,One year,Premium,None,Credit card,Yes,81.05,100.08,5,165.26,Yes,No,No,Yes,No,No,Yes,1,1,345.3,5.0,32,No,,,No,
TC-17933,Male,20,0,Married,No,Los Angeles,CA,2024-05-14,1,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,45.46,47.87,10,81.67,Yes,Yes,Yes,No,Yes,Yes,No,2,2,339.4,4.0,15,No,,,No,
TC-17934,Male,32,0,Married,Yes,Phoenix,AZ,2023-11-11,7,Two year,Standard,DSL,Mailed check,Yes,75.24,538.52,15,492.83,Yes,No,No,No,No,No,No,1,1,107.2,1.0,53,No,,,No,
TC-17935,Male,40,0,Married,Yes,Dallas,TX,2022-07-16,23,Month-to-month,Basic,DSL,Bank transfer,No,41.81,985.77,0,1058.59,Yes,Yes,No,No,No,Yes,No,0,0,77.7,3.0,4,No,,,No,
TC-17936,Female,20,0,Single,No,Phoenix,AZ,2022-08-14,22,one year,Standard,Fiber optic,Electronic check,Yes,64.33,1401.86,15,1222.23,Yes,Yes,Yes,No,No,No,Yes,2,1,71.8,5.0,1,No,,,No,
TC-17937,Female,47,0, single ,Yes,New York,NY,2023-12-14,6,One year,Premium,dsl,Electronic check,Yes,101.99,649.47,10,620.77,Yes,Yes,Yes,No,No,Yes,Yes,3,0,287.6,4.0,16,No,,,No,
TC-17938,Male,62,0,Single,No,Seattle,WA,2021-10-28,32,Month-to-month,Standard,None,Mailed check,Yes,46.6,1492.68,0,1562.51,Yes,No,No,Yes,Yes,No,Yes,2,1,381.3,7.0,19,No,,,No,
TC-17939,Female,34,0,Married,Yes,Seattle,WA,2023-04-18,14,Two year,Standard,DSL,Bank transfer,No,70.0,986.64,5,1002.09,No,No phone service,No,No,No,No,No,3,0,234.0,2.0,20,No,,,Yes,
TC-17940,Male,75,1,Married,No,Chicago,IL,2021-04-17,38,One year,Standard, Fiber Optic,Mailed check,Yes,65.98,2519.1,5,2466.15,Yes,No,Yes,Yes,No,No,Yes,1,1,291.1,7.0,6,No,,,No,
TC-17941,Female,75,1,Single,No,Phoenix,AZ,2019-05-30,61,One year,Basic,DSL,Bank transfer,Yes,40.5,2457.07,0,2486.67,Yes,Yes,No,Yes,No,No,No,0,0,129.5,6.0,35,No,,,No,
TC-17942,male,74,1, single ,Yes,New York,NY,2023-12-28,6,Month-to-month,Standard,None,Bank transfer,Yes,55.18,319.03,10,317.23,Yes,No,Yes,Yes,No,No,No,0,0,142.0,5.0,4,No,,,No,
TC-17943,Male,24,0,MARRIED,Yes,Chicago,IL,2023-04-27,14,Month-to-month,Standard,DSL,Electronic check,No,70.73,986.41,15,895.41,Yes,No,Yes,No,No,Yes,Yes,0,0,384.0,4.0,5,No,,,No,
TC-17944,Male,56,0,Married,Yes,Seattle,WA,2024-05-31,1,Two year,Premium,DSL,Credit card,Yes,92.29,94.15,0,154.75,No,No phone service,No,Yes,No,No,No,1,3,364.6,6.0,34,No,,,No,
TC-17945,Male,75,1,Married,Yes,Seattle,WA,2021-08-16,34,One year,Standard,Fiber optic,Bank transfer,No,64.12,2167.98,10,2005.01,Yes,No,No,No,Yes,No,No,4,0,191.4,7.0,29,No,,,No,
TC-17946,Female,73,1,Married,No,Denver,CO,2023-09-20,9,Month-to-month,Standard,Fiber optic,Credit card,Yes,78.9,689.44,10,692.15,Yes,No,No,Yes,No,Yes,Yes,2,1,347.4,8.0,49,No,,,Yes,
TC-17947,Female,32,0,Single,Yes,Dallas,TX,2022-05-23,25,Month-to-month,Premium,Fiber optic,Mailed check,No,104.18,2621.83,0,2671.88,Yes,Yes,No,No,Yes,No,Yes,1,2,36.8,5.0,22,No,,,No,
TC-17948,male,61,0,Married,Yes,Dallas,TX,2023-07-21,11,One year,Premium,None,Electronic check,Yes,86.48,934.87,5,940.6,Yes,Yes,No,Yes,No,No,No,2,2,488.8,6.0,57,Yes,2024-06-15,Price too high,No,Customer Service Call
TC-17949,Male,29,0,Married,No,Austin,TX,2024-03-27,3,Month-to-month,Standard,dsl,Credit card,No,62.3,200.62,0,275.86,Yes,No,No,Yes,No,No,No,3,2,287.8,6.0,31,No,,,Yes,
TC-17950,Female ,25,0,Married,No,Dallas,TX,2024-05-17,1,Month-to-month,Standard,DSL,Bank transfer,No,71.55,53.69,0,87.06,Yes,Yes,No,Yes,No,No,Yes,2,1,240.6,5.0,36,Yes,2024-06-16,Price too high,No,Email
TC-17951,Male,58,0,Married,No,Chicago,IL,2022-06-12,24,Month-to-month,Premium,Fiber optic,Electronic check,Yes,101.78,2432.53,0,2488.72,Yes,Yes,Yes,No,No,No,Yes,1,1,125.3,2.0,56,No,,,No,
TC-17952,Female,51,0,Married,No,Miami,FL,2019-01-15,65,One year,Basic,DSL,Bank transfer,Yes,37.81,2455.01,10,2266.81,Yes,Yes,Yes,No,Yes,No,No,0,0,176.6,8.0,10,No,,,No,
TC-17953,Male,63,0,Married,No,Miami,FL,2019-10-21,56,Month-to-month,Basic,Fiber optic,Credit card,Yes,34.1,1943.86,15,1689.68,Yes,Yes,No,No,Yes,No,Yes,0,0,180.6,6.0,56,Yes,2024-05-27,Price too high,No,Customer Service Call
TC-17954,Female,46,0,Married,No,Denver,CO,2018-11-26,67,Month-to-month,Basic,None,Electronic check,No,21.69,1456.09,0,1506.35,Yes,Yes,No,Yes,No,Yes,No,1,0,172.6,3.0,14,No,,,Yes,
TC-17955,Female,33,0,Single,Yes,Chicago,IL,2022-03-23,27,Month-to-month,Basic,Fiber optic,Electronic check,No,45.04,1220.09,5,1208.57,Yes,No,Yes,No,Yes,No,No,1,1,282.5,7.0,6,No,,,No,
TC-17956,Female,22,0,Married,No,Miami,FL,2023-06-01,13,One year,Standard,None,Bank transfer,Yes,58.81,762.45,0,800.01,Yes,No,Yes,No,Yes,Yes,No,1,1,43.2,6.0,21,No,,,No,
TC-17957,Female,22,0,Married,No,Denver,CO,2023-01-27,17,Two year,Premium,Fiber optic,Credit card,Yes,104.89,1769.83,0,1793.77,Yes,No,No,Yes,Yes,No,No,1,2,165.1,4.0,24,Yes,2024-06-20,Price too high,No,In-Person Store
TC-17958,Male,47,0,Single,No,Phoenix,AZ,2021-11-23,31,Two year,Basic,DSL,Bank transfer,No,42.85,1338.58,0,1371.74,Yes,Yes,No,Yes,Yes,No,No,2,0,195.8,3.0,14,No,,,No,
TC-17959,Male,67,1,Single,Yes,Austin,TX,2023-10-27,8,One year,Standard, Fiber Optic,Bank transfer,No,65.41,523.72,0,573.88,Yes,No,Yes,Yes,Yes,No,No,3,0,211.7,2.0,2,Yes,2024-06-23,Service dissatisfaction,No,Customer Service Call
TC-17960,Female,22,0,Single,Yes,Seattle,WA,2024-01-26,5,Two year,Standard,Fiber optic,Mailed check,Yes,61.65,329.35,0,370.06,Yes,No,Yes,No,Yes,No,No,3,2,481.6,6.0,26,Yes,2024-06-24,Service dissatisfaction,No,Email
TC-17961,Male,30,0,Single,No,Atlanta,GA,2024-05-24,1,One year,Standard,Fiber optic,Electronic check,Yes,69.67,52.42,0,74.7,Yes,Yes,No,No,Yes,Yes,Yes,2,1,291.6,4.0,37,Yes,2024-06-23,Poor tech support,No,In-Person Store
TC-17962,Male,66,1,Single,Yes,Phoenix,AZ,2023-03-23,15,Month-to-month,Standard,Fiber optic,Credit card,No,74.83,1142.58,5,1168.94,Yes,Yes,No,Yes,No,Yes,No,0,0,94.5,7.0,42,No,,,No,
TC-17963,Female,67,1,Married,Yes,Chicago,IL,2024-04-27,2,Month-to-month,Standard,DSL,electronic check,No,75.03,153.54,5,197.22,Yes,No,No,No,No,No,No,1,1,307.1,4.0,44,Yes,2024-06-26,Price too high,No,In-Person Store
TC-17964,Female,31,0,Married,No,Miami,FL,2023-04-25,14,Month-to-month,Basic,Fiber optic,Credit card,Yes,34.85,476.09,20,429.58,Yes,No,No,No,No,No,Yes,0,1,210.3,8.0,24,No,,,No,
TC-17965,Male,63,0,Single,No,Denver,CO,2021-02-25,40,Month-to-month,Basic,DSL,Mailed check,No,41.66,1670.99,10,1524.44,Yes,No,No,No,No,No,Yes,1,1,116.6,3.0,39,No,,,Yes,
TC-17966,Male,51,0,Single,No,Seattle,WA,2024-03-29,3,One year,Premium,Fiber optic,Mailed check,Yes,96.35,276.82,0,346.77,Yes,No,No,Yes,Yes,Yes,No,3,0,301.8,6.0,17,No,,,Yes,
TC-17967,Male,64,0,Married,No,Austin,TX,2024-03-18,3,Two year,Basic,Fiber optic,Credit card,Yes,38.63,133.82,0,215.0,Yes,Yes,Yes,No,Yes,Yes,No,0,1,179.3,4.0,16,Yes,2024-06-16,Customer moved,No,In-Person Store
TC-17968,Male,77,1,Married,No,Austin,TX,2023-12-28,6,Month-to-month,Basic,DSL,electronic check,Yes,33.62,200.0,5,246.64,Yes,Yes,No,Yes,Yes,Yes,Yes,3,1,520.5,7.0,17,No,,,No,
TC-17969,Female,28,0,Single,Yes,Austin,TX,2024-04-29,2,One year,Standard,None,Bank transfer,No,58.53,105.04,0,148.17,Yes,No,No,Yes,No,No,No,1,1,331.4,4.0,33,Yes,2024-06-28,Customer moved,No,Email
TC-17970,MALE,67,1,Single,No,Miami,FL,2023-08-31,10,Month-to-month,Premium,None,Mailed check,Yes,87.53,866.98,0,916.1,Yes,No,Yes,No,No,No,No,2,2,250.5,5.0,14,Yes,2024-06-26,Competitor offered higher speeds,Yes,Customer Service Call
TC-17971,Female,21,0,Single,Yes,Phoenix,AZ,2022-08-16,22,One year,Standard,Fiber optic,Mailed check,Yes,64.08,1397.93,0,1441.08,Yes,Yes,No,No,Yes,No,Yes,1,0,265.4,6.0,22,No,,,No,
TC-17972,Male,58,0,Married,No,New York,NY,2023-03-19,15,Month-to-month,Standard,DSL,Electronic check,Yes,68.42,1049.36,0,1087.64,No,No phone service,Yes,No,No,No,No,1,0,391.1,8.0,22,No,,,No,
TC-17973,male,76,1,Married,No,New York,NY,2021-12-30,30,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,62.24,1850.27,0,1894.32,Yes,Yes,No,No,No,No,No,2,1,141.0,8.0,14,No,,,No,
TC-17974,Female,77,1,Single,Yes,Atlanta,GA,2024-03-25,3,Month-to-month,Premium,Fiber optic,Electronic check,Yes,91.52,273.54,15,292.99,Yes,Yes,Yes,No,Yes,No,No,2,0,201.6,1.0,50,Yes,2024-06-23,Competitor offered higher speeds,Yes,Email
TC-17975,Male,79,1,Single,No,Dallas,TX,2023-09-28,9,Two year,Basic,Fiber optic,Electronic check,Yes,33.43,304.73,0,362.14,Yes,No,Yes,No,No,No,No,2,0,532.4,8.0,33,No,,,Yes,
TC-17976,male,42,0,MARRIED,No,Atlanta,GA,2023-06-30,12,Month-to-month,Basic,Fiber optic,Bank transfer,No,40.08,474.35,20,478.21,Yes,Yes,No,No,No,No,Yes,1,0,387.2,6.0,23,No,,,No,
TC-17977,Female,50,0,Married,No,Austin,TX,2023-04-15,14,One year,Basic,Fiber optic,Credit card,Yes,37.43,503.79,10,528.35,Yes,No,No,No,No,No,No,2,0,314.7,2.0,11,Yes,2024-06-08,Service dissatisfaction,No,In-Person Store
TC-17978,Female,36,0,Single,Yes,Seattle,WA,2024-05-13,1,Two year,Basic,None,Bank transfer,No,25.21,56.61,0,66.6,Yes,Yes,Yes,No,Yes,No,Yes,0,0,266.6,8.0,3,No,,,No,
TC-17979,Female,74,1,Married,Yes,New York,NY,2024-05-30,1,One year,Basic, Fiber Optic,Mailed check,Yes,37.3,32.42,0,98.57,Yes,No,No,No,No,No,Yes,0,0,274.6,8.0,43,No,,,No,
TC-17980,Male,32,0,Single,Yes,Seattle,WA,2024-04-16,2,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,73.9,128.12,0,233.04,Yes,Yes,Yes,No,No,No,Yes,0,1,171.8,7.0,21,No,,,No,
TC-17981,Male,58,0,Married,Yes,Phoenix,AZ,2024-03-28,3,Month-to-month,Premium,Fiber optic,Mailed check,Yes,98.21,282.96,5,340.37,Yes,No,No,No,Yes,Yes,No,1,1,444.0,9.0,33,Yes,2024-06-26,Price too high,No,In-Person Store
TC-17982,Female,77,1,Single,No,Chicago,IL,2024-05-23,1,One year,Standard,Fiber optic,Bank transfer,No,75.47,77.27,0,113.15,Yes,Yes,No,Yes,No,No,No,0,2,199.6,7.0,56,Yes,2024-06-22,Price too high,No,Email
TC-17983,Male,39,0,Single,No,Seattle,WA,2023-10-30,8,Month-to-month,Basic,DSL,Credit card,Yes,37.59,298.11,0,366.06,Yes,No,Yes,No,No,No,Yes,6,1,180.0,,21,Yes,2024-06-26,Competitor offered higher speeds,Yes,Email
TC-17984,Male,60,0,Married,No,Seattle,WA,2023-06-29,12,One year,Standard,DSL,Electronic check,Yes,72.93,854.12,20,727.5,Yes,Yes,Yes,Yes,No,No,No,3,0,424.8,10.0,3,No,,,No,
TC-17985,Female,49,0,Single,No,Austin,TX,2022-11-21,19,One year,Standard,DSL,Electronic check,No,69.63,1327.54,0,1355.98,Yes,No,No,No,No,No,No,1,2,211.0,5.0,20,No,,,No,
TC-17986,Female,30,0,Single,Yes,Atlanta,GA,2024-05-31,1,One year,Premium, Fiber Optic,Bank transfer,Yes,93.82,76.26,15,117.67,No,No phone service,Yes,No,No,No,Yes,2,0,164.7,3.0,52,Yes,2024-06-30,Service dissatisfaction,No,Email
TC-17987,Female,55,0,Married,No,Phoenix,AZ,2023-04-28,14, Month-to-month ,Premium,None,Mailed check,No,92.73,1309.83,0,1387.23,Yes,Yes,No,No,Yes,Yes,No,1,2,570.8,5.0,33,No,,,No,
TC-17988,Female,43,0,Single,No,Dallas,TX,2018-12-28,66,Two year,Standard,DSL,Mailed check,Yes,78.79,5205.97,5,5019.9,Yes,No,Yes,Yes,Yes,No,No,1,0,276.2,4.0,7,No,,,No,
TC-17989,Female,22,0,Married,Yes,Austin,TX,2021-09-11,33,One year,Standard,Fiber optic,Bank transfer,No,69.61,2292.62,5,2223.66,Yes,Yes,Yes,Yes,Yes,Yes,No,2,2,133.4,8.0,41,No,,,No,
TC-17990,Female,66,1,Single,No,Phoenix,AZ,2023-09-25,9,One year,Standard,DSL,Mailed check,Yes,68.86,668.62,10,641.33,Yes,No,Yes,No,No,No,Yes,1,1,26.1,2.0,51,No,,,Yes,
TC-17991,Male,22,0,Married,No,Miami,FL,2023-01-12,17,One year,Premium,DSL,Credit card,No,104.68,1771.11,15,1585.93,Yes,No,No,No,Yes,No,No,3,1,224.7,5.0,21,No,,,No,
TC-17992,Male,65,1,MARRIED,No,Los Angeles,CA,2022-02-23,28,Two year,Basic,Fiber optic,Mailed check,Yes,39.83,1113.44,0,1188.61,Yes,No,Yes,No,Yes,Yes,Yes,2,0,316.6,4.0,58,No,,,No,
TC-17993,Male,35,0,Single,Yes,New York,NY,2024-02-25,4,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,43.46,197.3,0,240.02,No,No phone service,No,No,No,No,No,0,0,249.5,3.0,30,No,,,No,
TC-17994,Male,23,0,Married,No,New York,NY,2024-05-20,1,One year,Basic,None,Mailed check,Yes,26.23,38.18,10,70.95,Yes,No,No,No,No,Yes,No,0,0,130.5,7.0,1,No,,,No,
TC-17995,Male,83,1,Married,No,Seattle,WA,2022-08-01,23,Month-to-month,Standard,DSL,Mailed check,No,70.82,1615.39,0,1667.37,Yes,No,Yes,No,Yes,No,No,0,1,318.8,1.0,29,No,,,No,
TC-17996,Male,59,0,Single,No,Chicago,IL,2021-10-29,32,Month-to-month,Basic,Fiber optic,Electronic check,Yes,36.74,1181.48,0,1217.12,Yes,Yes,No,No,No,No,No,5,1,270.6,8.0,58,No,,,No,
TC-17997,Female,69,1,Married,Yes,Miami,FL,2023-01-26,17, Month-to-month ,Basic,Fiber optic,Credit card,No,36.95,643.22,0,724.08,Yes,Yes,No,No,Yes,No,No,0,0,547.4,2.0,23,Yes,2024-06-19,Competitor offered higher speeds,Yes,In-Person Store
TC-17998,male,28,0,Married,No,Seattle,WA,2022-02-21,28,Month-to-month,Basic,None,Electronic check,Yes,30.25,807.42,0,852.84,Yes,No,Yes,No,Yes,No,No,3,0,266.3,6.0,20,No,,,No,
TC-17999,Male,43,0,Single,Yes,Denver,CO,2021-12-13,30,Month-to-month,Standard,Fiber optic,Electronic check,Yes,77.23,2310.99,5,2280.73,Yes,No,Yes,Yes,No,No,No,1,1,181.3,5.0,4,No,,,No,
TC-18000,Female,38,0,Married,No,Denver,CO,2022-06-20,24,Month-to-month,Standard,Fiber optic,Electronic check,Yes,70.8,1726.55,5,1670.2,Yes,Yes,No,No,No,No,No,2,0,125.3,7.0,13,No,,,No,
TC-18001,Female,83,1,Single,No,Dallas,TX,2018-12-20,66,Month-to-month,Standard,DSL,Mailed check,Yes,76.37,5030.15,0,5059.24,Yes,Yes,Yes,No,Yes,No,No,1,2,209.9,6.0,43,No,,,No,
TC-18002,Male,57,0,Married,No,Seattle,WA,2022-12-26,18,Month-to-month,Standard,DSL,Mailed check,No,66.11,1212.25,10,1142.49,Yes,Yes,No,No,Yes,No,No,1,1,318.6,1.0,38,Yes,2024-06-18,Competitor offered higher speeds,Yes,Online Portal
TC-18003,male,73,1,Single,No,New York,NY,2024-05-15,1,Month-to-month,Premium,dsl,Electronic check,Yes,102.67,91.36,0,144.67,Yes,No,No,No,No,No,No,1,0,129.2,6.0,3,No,,,Yes,
TC-18004,Female,68,1,Single,No,Los Angeles,CA,2022-11-11,19,One year,Basic,Fiber optic,Bank transfer,No,38.73,739.12,10,714.76,Yes,No,No,No,Yes,No,No,0,4,165.6,7.0,54,No,,,No,
TC-18005,Male,37,0,Single,No,Chicago,IL,2022-06-24,24,Two year,Standard,DSL,Electronic check,No,70.12,1684.11,5,1633.74,Yes,No,No,No,Yes,No,No,5,1,311.0,6.0,23,No,,,Yes,
TC-18006,Female,74,1,Single,Yes,Chicago,IL,2023-08-15,10,Month-to-month,Standard,Fiber optic,Electronic check,No,68.8,677.06,15,621.1,Yes,Yes,No,Yes,No,No,No,4,1,272.2,3.0,33,Yes,2024-06-10,Service dissatisfaction,No,Email
TC-18007,Male,22,0,Married,No,Atlanta,GA,2023-03-14,15,Two year,Basic,DSL,Mailed check,Yes,38.93,557.65,10,541.92,Yes,No,Yes,No,Yes,No,No,2,2,136.4,2.0,5,Yes,2024-06-06,Service dissatisfaction,Yes,Customer Service Call
TC-18008,Female,31,0,Single,No,Chicago,IL,2021-07-29,35,Month-to-month,Basic,Fiber optic,Mailed check,Yes,26.93,954.95,0,971.97,Yes,Yes,Yes,No,No,No,Yes,3,0,244.5,3.0,16,No,,,No,
TC-18009,Male,41,0,Single,No,Phoenix,AZ,2021-12-28,30,Month-to-month,Basic,DSL,Electronic check,Yes,33.56,997.95,10,937.51,Yes,No,Yes,Yes,Yes,No,No,2,0,273.8,7.0,19,No,,,No,
TC-18010,Female,69,1,Single,Yes,Dallas,TX,2024-02-12,4,one year,Standard,None,Bank transfer,Yes,46.19,215.24,5,248.29,Yes,Yes,Yes,Yes,Yes,No,No,4,3,452.4,6.0,43,No,,,Yes,
TC-18011,Male,65,1,Single,Yes,Austin,TX,2023-12-31,6,Month-to-month,Basic,dsl,Mailed check,Yes,37.6,221.22,0,241.09,Yes,Yes,No,Yes,No,Yes,Yes,2,0,205.0,2.0,55,No,,,No,
TC-18012,Female,64,0,Married,Yes,Dallas,TX,2022-10-15,20,Month-to-month,Basic,None,Mailed check,No,19.99,397.72,0,465.46,Yes,No,No,No,No,No,Yes,2,0,193.4,4.0,36,No,,,Yes,
TC-18013,Male,77,1,Single,Yes,Denver,CO,2023-07-26,11,Month-to-month,Standard,DSL,Credit card,Yes,61.32,681.6,0,765.43,No,No phone service,Yes,No,No,No,Yes,2,3,148.6,4.0,39,Yes,2024-06-20,Competitor offered higher speeds,Yes,Email
TC-18014,Female,20,0,Married,No,Seattle,WA,2021-09-24,33, Month-to-month ,Standard,None,Mailed check,Yes,49.88,1634.68,0,1685.47,Yes,Yes,Yes,No,No,Yes,Yes,1,0,361.8,7.0,1,Yes,2024-06-10,Competitor offered higher speeds,Yes,Customer Service Call
TC-18015,Female,26,0,Married,Yes,Denver,CO,2024-04-22,2,Month-to-month,Basic,Fiber optic,electronic check,Yes,38.92,77.37,0,100.38,Yes,No,No,No,No,No,Yes,2,2,130.5,4.0,16,No,,,No,
TC-18016,Female,41,0,Married,Yes,Atlanta,GA,2023-09-26,9,Month-to-month,Premium,None,Credit card,No,99.88,874.26,0,919.81,Yes,Yes,Yes,No,Yes,No,No,1,6,320.8,7.0,29,Yes,2024-06-22,Price too high,No,Email
TC-18017,Female,21,0,Single,No,Phoenix,AZ,2023-08-14,10,One year,Basic,DSL,Electronic check,No,39.27,406.06,0,453.24,No,No phone service,Yes,No,Yes,No,No,0,1,198.5,2.0,7,Yes,2024-06-09,Poor tech support,No,Email
TC-18018,Female,26,0,Married,Yes,Miami,FL,2023-06-01,13,Month-to-month,Basic,DSL,Electronic check,No,38.12,472.27,0,526.63,Yes,No,Yes,No,Yes,Yes,No,1,1,236.7,7.0,37,No,,,No,
TC-18019,Female,18,0,Single,No,Dallas,TX,2021-08-28,34,Month-to-month,Basic,None,Mailed check,Yes,19.99,692.74,10,709.63,Yes,No,No,Yes,Yes,No,Yes,4,1,143.2,3.0,27,Yes,2024-06-13,Service dissatisfaction,No,Online Portal
TC-18020,Female,52,0,Single,Yes,Denver,CO,2024-05-25,1,Month-to-month,Basic,DSL,Mailed check,No,34.54,29.62,0,58.05,Yes,No,No,No,No,No,No,3,1,216.2,,25,Yes,2024-06-24,Service dissatisfaction,No,Online Portal
TC-18021,Female,29,0,Married,No,Austin,TX,2024-03-15,3,One year,Basic,Fiber optic,Electronic check,Yes,44.34,123.07,15,161.01,No,No phone service,No,No,Yes,No,Yes,3,0,212.2,6.0,28,Yes,2024-06-13,Poor tech support,No,Online Portal
TC-18022,Female,35,0,Married,No,Los Angeles,CA,2022-11-15,19,One year,Standard,Fiber optic,Mailed check,No,77.11,1458.33,0,1524.51,Yes,No,Yes,No,No,No,No,3,1,181.4,1.0,52,Yes,2024-06-07,Poor tech support,No,In-Person Store
TC-18023,Male,27,0,Single,Yes,Atlanta,GA,2023-02-19,16,One year,Premium,Fiber optic,Bank transfer,Yes,95.37,1532.75,0,1597.89,No,No phone service,No,No,Yes,No,No,1,2,618.6,5.0,28,Yes,2024-06-13,Price too high,No,In-Person Store
